
Numero de testes: 1129
Acurácia: 858
Erro: 271
Taxa de precisão: 0.7599645704162976
Taxa de falsas descobertas: 0.2400354295837024

Matrix de confusao
	0	1	2	3	4	5	6	7	8	9	
0	109	1	1	0	0	17	1	0	0	17	
1	0	105	0	3	2	8	1	0	5	7	
2	0	2	107	3	0	19	0	0	0	7	
3	0	0	1	108	0	23	0	0	0	44	
4	2	0	0	0	104	10	0	0	0	13	
5	0	0	0	0	0	0	0	0	0	0	
6	0	2	0	0	0	11	110	0	1	0	
7	0	0	2	1	6	8	0	112	2	15	
8	0	5	1	0	2	16	0	2	103	10	
9	0	0	0	0	0	0	0	0	0	0	
