
Numero de testes: 1129
Acuracia: 682
Erro: 447
Taxa de precisao: 0.604074402125775
Taxa de falsas descobertas: 0.395925597874225

Matrix de confusao
	0	1	2	3	4	5	6	7	8	9	
0	102	6	3	0	0	0	0	0	0	0	
1	54	51	6	4	0	0	0	0	0	0	
2	1	0	95	16	0	0	0	0	0	0	
3	0	2	8	101	0	1	0	3	0	0	
4	26	8	0	0	73	4	3	0	0	0	
5	6	7	2	4	25	54	5	9	0	0	
6	2	1	1	0	0	0	107	1	0	0	
7	1	4	1	5	1	3	0	99	0	0	
8	79	15	11	4	0	1	0	1	0	0	
9	6	88	5	14	0	0	0	0	0	0	
