
Numero de testes: 1129
Acuracia: 710
Erro: 419
Taxa de precisao: 0.6288751107174491
Taxa de falsas descobertas: 0.37112488928255094

Matrix de confusao
	0	1	2	3	4	5	6	7	8	9	
0	105	1	3	0	1	0	0	1	0	0	
1	0	112	0	3	0	0	0	0	0	0	
2	5	3	98	5	0	0	0	1	0	0	
3	0	2	4	97	0	3	0	9	0	0	
4	2	9	5	0	68	13	16	1	0	0	
5	0	25	1	2	0	55	1	28	0	0	
6	2	2	22	0	0	0	86	0	0	0	
7	0	4	1	20	0	0	0	89	0	0	
8	24	45	34	3	0	0	0	5	0	0	
9	0	90	1	6	0	16	0	0	0	0	
