
Numero de testes: 1129
Acuracia: 779
Erro: 350
Taxa de precisao: 0.6899911426040743
Taxa de falsas descobertas: 0.3100088573959256

Matrix de confusao
	0	1	2	3	4	5	6	7	8	9	
0	110	0	0	0	1	0	0	0	0	0	
1	24	82	0	0	0	0	0	0	0	9	
2	14	2	91	4	0	0	0	0	0	1	
3	1	4	1	76	0	1	0	0	0	32	
4	2	3	0	0	103	1	0	0	0	5	
5	1	6	0	1	4	86	0	1	0	13	
6	2	2	0	1	56	0	51	0	0	0	
7	4	2	0	6	6	18	1	74	0	3	
8	94	1	0	0	0	0	0	0	0	16	
9	0	7	0	0	0	0	0	0	0	106	
