
Numero de testes: 1129
Acuracia: 809
Erro: 320
Taxa de precisao: 0.7165633303808681
Taxa de falsas descobertas: 0.283436669619132

Matrix de confusao
	0	1	2	3	4	5	6	7	8	9	
0	108	3	0	0	0	0	0	0	0	0	
1	2	112	0	1	0	0	0	0	0	0	
2	3	0	100	9	0	0	0	0	0	0	
3	0	4	1	110	0	0	0	0	0	0	
4	6	12	0	0	87	1	8	0	0	0	
5	0	10	0	0	0	102	0	0	0	0	
6	15	11	0	0	0	0	86	0	0	0	
7	0	6	2	1	0	1	0	104	0	0	
8	92	15	3	1	0	0	0	0	0	0	
9	0	79	0	32	0	2	0	0	0	0	
