
Numero de testes: 1129
Acurácia: 809
Erro: 320
Taxa de precisão: 0.7165633303808681
Taxa de falsas descobertas: 0.283436669619132

Matrix de confusao
	0	1	2	3	4	5	6	7	8	9	
0	109	0	10	1	0	1	4	0	3	1	
1	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	
3	0	4	38	98	0	2	0	0	0	1	
4	2	25	0	0	105	1	0	2	0	4	
5	0	12	15	2	0	85	0	0	2	5	
6	0	17	17	1	0	1	108	0	1	0	
7	0	11	6	3	6	0	0	112	2	7	
8	0	37	17	5	2	0	0	0	101	4	
9	0	9	9	5	1	22	0	0	2	91	
