
Numero de testes: 1129
Acurácia: 525
Erro: 604
Taxa de precisão: 0.4650132860938884
Taxa de falsas descobertas: 0.5349867139061116

Matrix de confusao
	0	1	2	3	4	5	6	7	8	9	
0	110	52	4	44	8	81	14	0	83	85	
1	0	5	0	6	1	2	0	0	0	0	
2	0	25	106	58	0	24	0	4	20	6	
3	0	0	0	0	0	0	0	0	0	0	
4	1	20	0	0	97	0	0	0	0	2	
5	0	0	0	0	0	0	0	0	0	0	
6	0	8	0	0	0	4	98	1	4	3	
7	0	5	2	7	8	1	0	109	4	17	
8	0	0	0	0	0	0	0	0	0	0	
9	0	0	0	0	0	0	0	0	0	0	
