
Numero de testes: 1129
Acurácia: 861
Erro: 268
Taxa de precisão: 0.7626217891939769
Taxa de falsas descobertas: 0.23737821080602303

Matrix de confusao
	0	1	2	3	4	5	6	7	8	9	
0	0	0	0	0	0	0	0	0	0	0	
1	1	107	0	2	2	0	2	0	3	8	
2	11	2	108	2	0	2	0	1	0	5	
3	2	0	1	107	0	0	0	0	0	55	
4	26	0	0	0	104	1	1	0	0	6	
5	20	0	0	1	0	109	0	0	2	13	
6	30	1	0	0	0	0	109	0	1	0	
7	2	0	2	1	6	0	0	112	0	16	
8	19	5	1	2	2	0	0	1	105	10	
9	0	0	0	0	0	0	0	0	0	0	
