
Numero de testes: 1129
Acurácia: 1087
Erro: 42
Taxa de precisão: 0.9627989371124889
Taxa de falsas descobertas: 0.03720106288751107

Matrix de confusao
	0	1	2	3	4	5	6	7	8	9	
0	109	0	0	1	0	0	2	0	0	0	
1	0	114	1	0	2	0	0	0	3	1	
2	0	0	109	0	0	0	0	1	0	0	
3	0	0	1	108	0	0	0	0	1	3	
4	2	0	0	0	105	1	0	0	0	0	
5	0	0	0	3	0	109	0	0	0	0	
6	0	0	0	0	0	0	110	0	1	0	
7	0	0	1	1	3	0	0	113	0	2	
8	0	0	0	2	1	0	0	0	104	1	
9	0	1	0	0	3	2	0	0	2	106	
